연도,지역,대분류,중분류,구분,세부사업명,당해예산,전년도예산,증감액,증감율,출생환경_대영역,출생환경_세부영역
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,어르신 의치(틀니) 재시술 지원,110.0,110.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,치매환자 관리지원,563.0,548.0,15.0,2.7,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,강원복지(무임)교통카드 발급,10.0,10.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,저소득노인세대 건강보험료 지원,68.0,70.0,-2.0,-2.9,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인무료급식 지원,710.0,641.0,69.0,10.8,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인일자리 창출,65.0,65.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인단체지원,180.0,145.0,35.0,24.1,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,경로당 활성화 프로그램 지원,374.0,373.0,1.0,0.3,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,춘천시니어클럽 운영,381.0,371.0,10.0,2.7,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,경로당 기능 보강,810.0,810.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,치매상담센터 운영,30.0,36.0,-6.0,-16.7,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,치매예방관리사업,50.0,50.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인무료진료 약품비 지원사업,17.0,17.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,독거노인 공동생활가정 운영,4.0,4.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,어르신사랑 체육대회,20.0,20.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,실버대학 운영,63.0,59.0,4.0,6.8,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,경로식당 무료급식 지원사업,195.0,195.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,저소득 재가노인 식사배달사업,239.0,239.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인 건강진단,7.0,6.0,1.0,16.7,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,"노인종합복지관 운영(1개소 - 강릉, 북부)",1279.0,1446.0,-167.0,-11.5,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,경로당 활성화,178.0,162.0,16.0,9.9,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인대학 운영 강화 및 기능보강,52.0,52.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,지역사회시니어클럽 운영,242.0,238.0,4.0,1.7,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인일자리 확대 지원,19.0,119.0,-100.0,-84.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인의날 행사-경로위한행사,74.0,73.0,1.0,1.4,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,어르신 건강진단,3.0,3.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인무료급식 지원,198.0,307.0,-109.0,-35.5,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,경로당 행복드림반 운영,5.0,3.0,2.0,66.7,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,경로당 소식지 발행,30.0,30.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,시니어클럽설치 운영,150.0,133.0,17.0,12.8,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,어르신 공경 봉양수당,150.0,150.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인특별 취로사업,208.0,208.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,시니어클럽 운영비 지원,275.0,255.0,20.0,7.8,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,어르신 봉양수당,180.0,180.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,효문화 정착을 위한 효행장려여건 마련,96.0,85.0,11.0,12.9,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,저소득 재가노인 식사배달 사업,141.0,140.0,1.0,0.7,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인일자리 지원,95.0,95.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인단체 지원,211.0,229.0,-18.0,-7.9,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,경로당 순회프로그램 운영,125.0,96.0,29.0,30.2,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,치매환자 관리사업,5.0,0.0,5.0,,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,어르신 봉양수당 지원,168.0,168.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,효문화 정립을 위한 시책 추진,12.0,11.0,1.0,9.1,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,횡성군 어르신 효축제 개최,130.0,130.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,저소득 결식우려 재가노인 식사배달,190.0,201.0,-11.0,-5.5,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,독거노인 돌봄사업,25.0,25.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,저소득노인 건강보험료 지원,50.0,60.0,-10.0,-16.7,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인대학프로그램 운영비 지원,130.0,124.0,6.0,4.8,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인돌봄 기본서비스 참여자 교통비 지원,25.0,23.0,2.0,8.7,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,저소득 노인가구 건강보험료 지급,30.0,30.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,경로식당 무료급식사업,87.0,87.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,재가노인식사배달사업,350.0,350.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인사회 활동지원(제초작업)사업,82.0,82.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,경로식당 무료급식사업,137.0,101.0,36.0,35.6,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,저소득재가노인 식사배달사업,125.0,113.0,12.0,10.6,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,저소득세대 건강보험료 지원,20.0,20.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,어르신봉양수당 지급,52.0,50.0,2.0,4.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,저소득세대 건강보험료 지원,33.0,33.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,경로당운영 활성화 지원사업,114.0,173.0,-59.0,-34.1,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,활기찬 노년행사 지원,54.0,51.0,3.0,5.9,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,재가노인 세탁서비스 지원사업,6.0,6.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,어르신체조 경연대회,40.0,39.0,1.0,2.6,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,재가노인복지지원,370.0,424.0,-54.0,-12.7,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인복지운영,1800.0,1590.0,210.0,13.2,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,농촌 고령자 공동시설 지원(공동생활홈)사업,26.0,22.0,4.0,18.2,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,노인건강진단,1.0,1.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,저소득 재가노인 식사배달,238.0,238.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,재가노인복지시설 운영,220.0,200.0,20.0,10.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,치매상담센터 운영,4.0,4.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,양양군노인복지관 운영,400.0,373.0,27.0,7.2,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,2. 고령사회분야(자체사업),자체,귀농귀촌인 주택 수리 지원 사업,9.0,18.0,-9.0,-50.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,강원도양성평등기금,300.0,320.0,-20.0,-6.2,4. 사회·문화,4-2. 사회적 가치관
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,주부인턴제 운영,60.0,60.0,0.0,0.0,1. 경제·고용·주거,1-1. 고용여건
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,강원여성대학 운영,25.0,25.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,강원여성정치지도자 육성,30.0,30.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,농촌여성 결혼이민자 모국방문 지원,83.0,83.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,양성평등기금 지원사업,35.0,28.0,7.0,25.0,4. 사회·문화,4-2. 사회적 가치관
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,다문화가족 심리치료 지원,10.0,10.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,다문화가족 한국어말하기 대회,3.0,12.0,-9.0,-75.0,2. 가족·생활,2-2. 여가 인프라
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,결혼이민자 교육 지원,10.0,10.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,동거부부 행복혼인식,6.0,6.0,0.0,0.0,1. 경제·고용·주거,1-3. 경제적 여건
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,사회복지기금(여성복지계정),21.0,23.0,-2.0,-8.7,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,다문화가족지원,29.0,10.0,19.0,190.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,국제결혼 이민자 정착화 지원,96.0,96.0,0.0,0.0,1. 경제·고용·주거,1-3. 경제적 여건
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,여성결혼이민자 사회적응을 위한 프로그램운영,197.0,173.0,24.0,13.9,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,여성회관 교육 운영,76.0,74.0,2.0,2.7,2. 가족·생활,2-2. 여가 인프라
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,여성발전기금 사업,19.0,20.0,-1.0,-5.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,다문화가정 사회적응 및 정착 지원,33.0,33.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,다문화가정 모국방문 지원,10.0,10.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,여성회관 교육운영,93.0,106.0,-13.0,-12.3,2. 가족·생활,2-2. 여가 인프라
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,여성발전기금 지원사업,22.0,24.0,-2.0,-8.3,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,다문화가정 사회적응 및 정착지원,39.0,43.0,-4.0,-9.3,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,농가도우미지원,10.0,12.0,-2.0,-16.7,4. 사회·문화,4-1. 일·가정 양립 여건
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,한부모가족 서비스 확대지원,14.0,14.0,0.0,0.0,2. 가족·생활,2-2. 여가 인프라
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,다문화가족 친정방문사업,34.0,34.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,다문화가정 모국방문 지원사업,20.0,20.0,0.0,0.0,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,아동･청소년 성보호를 위한 교육,10.0,10.0,0.0,0.0,3. 보건·안전,3-3. 아동안전 수준
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,여성교육,201.0,182.0,19.0,10.4,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,다문화 가족 모국 방문 지원,13.0,19.0,-6.0,-31.6,지표체계 외,지표체계 외
2016,강원,Ⅱ. 지자체 자체사업,3. 대응기반 강화(자체사업),자체,인구 늘리기 시책 추진,56.0,56.0,0.0,0.0,4. 사회·문화,4-2. 사회적 가치관
2017,강원,Ⅰ. 공통사업,1. 저출산 대책(공통사업),공통,창업보육센터 운영,1287.0,0.0,1287.0,,1. 경제·고용·주거,1-1. 고용여건
2017,강원,Ⅰ. 공통사업,1. 저출산 대책(공통사업),공통,신혼부부 맞춤형 임대주택 공급 대폭 강화 (춘천시 거두리 행복주택 건설 공급),7314.0,3324.0,3990.0,120.0,1. 경제·고용·주거,1-2. 주거안정성
2017,강원,Ⅰ. 공통사업,1. 저출산 대책(공통사업),공통,신혼부부 맞춤형 임대주택 공급 대폭 강화 (영월군 덕포지구 행복주택 건설 공급),2512.0,1931.0,581.0,30.1,1. 경제·고용·주거,1-2. 주거안정성
2017,강원,Ⅰ. 공통사업,1. 저출산 대책(공통사업),공통,신혼부부 맞춤형 임대주택 공급 대폭 강화 (정선군 고한지구 행복주택 건설 공급),2559.0,2048.0,511.0,25.0,1. 경제·고용·주거,1-2. 주거안정성
2017,강원,Ⅰ. 공통사업,1. 저출산 대책(공통사업),공통,난임부부 지원사업,2933.0,2374.0,559.0,23.5,3. 보건·안전,3-1. 의료서비스 여건
2017,강원,Ⅰ. 공통사업,1. 저출산 대책(공통사업),공통,영유아사전예방적 건강관리,405.0,1285.0,-880.0,-68.5,3. 보건·안전,3-1. 의료서비스 여건
